steam_id,comp_main,comp_plus,comp_100
702890,15007,30804,41634
643880,16117,25520,52539
345860,4285,8230,17735
583270,26050,50995,51086
324740,12772,60975,118651
360170,96649,131694,0
376680,3173,4670,0
411000,28885,38398,55729
333640,155682,254628,1810800
326410,58200,75510,148148
290040,18035,37200,44870
361990,36000,41292,71170
253900,144000,0,252188
274270,18298,23607,36552
328760,42864,54260,0
111600,9945,19619,46024
331750,19283,24178,29042
220090,8072,9583,9963
560430,44175,44600,69532
215160,46736,56077,57446
765910,17861,22815,26555
1064221,35569,43607,85261
202730,9965,12219,22682
221180,42469,60759,84478
3312020,2550,7200,10800
260730,87187,117222,127359
2455640,140925,202892,325531
3838370,20827,23282,23925
3539440,5831,7991,8777
2756920,12033,26399,82773
1951230,3796,7793,13767
1374970,30496,42191,54655
1734680,20250,23015,39018
1255560,19824,20384,23805
1506510,1349,2390,3740
1138850,17051,22438,42084
1307710,22246,100025,285117
1337760,75270,99258,124145
954740,34375,46866,59634
1292940,26100,31438,32883
707030,40046,53558,71629
1262240,18224,83373,596278
784080,129735,208771,538725
518060,7492,18000,30660
651660,53060,71288,93465
930910,78716,101248,105193
421740,27112,27390,34192
569860,37859,51035,57359
428750,19123,32396,70363
385730,48641,130365,323932
417880,16270,21855,33346
296490,176172,289600,420169
263860,21600,0,27385
298600,15174,27926,58724
598700,32469,41500,68213
259280,45900,0,72900
272060,2939,3484,3830
46490,37482,37918,50144
205610,53430,80620,0
8200,8896,9277,10671
213030,29451,35346,44799
765900,34682,42107,43627
208110,30513,35682,41217
2432860,0,108000,0
9500,15938,25020,72690
212010,33156,58936,107886
4128260,20928,57984,91695
3769130,13895,16649,16818
3339880,24630,31725,33033
2240080,3640,3746,3839
490110,43657,48101,61328
1299690,25950,34409,54675
1522870,28955,40518,60979
1680880,51322,94489,207833
1424330,19571,74294,74310
1286560,0,0,7200
1110100,10401,20800,38317
1042780,61299,77228,128391
1128920,99827,169268,245944
1007040,107242,186995,548847
629770,4938,5355,5649
698640,67318,88530,97464
702150,0,0,6300
716500,20348,24869,27058
2436570,134271,189391,244107
368430,10303,14027,16759
355800,142942,219567,318600
395570,31560,34657,60132
426000,7963,24068,64606
334210,19256,69908,115200
375480,52643,117884,285503
385800,3684,4160,5359
365360,114080,210816,370921
299950,26433,38324,58888
310510,26808,56514,140985
254060,66600,208410,360000
231310,13590,19667,21050
16720,35444,43181,47249
209540,27088,38479,59863
96200,20012,26092,35189
228960,35789,58590,99912
763970,9844,9965,10751
254460,20633,25794,33538
201480,5646,6055,7413
2229830,19130,29751,34280
48950,29448,31310,38773
3414900,0,0,19920
2825880,66069,114376,129354
2140020,65309,117695,122040
2168150,16256,19018,21779
1889740,23231,25474,28272
2011780,20425,29824,47272
1669000,69985,271773,476540
1630110,29938,42262,81575
2903950,115498,135877,158060
1743850,74880,0,86965
1105670,141803,237675,343031
1211630,13279,25907,59150
1356280,61073,73559,96042
1139280,15668,20479,31250
980300,38056,51183,94476
785260,31796,48169,94613
559330,5423,5503,10877
824270,1109490
898450,195,1080,5400
438740,19875,94590,450438
431930,4500,36000,0
618140,2236,2537,2552
535520,1942,6287,33803
527100,21462,40200,50700
377360,1883,3735,10097
636450,7272,9971,73928
523210,4909,5931,6151
492630,26527,31082,35998
303310,107388,116470,127287
433950,9540,13348,17720
442780,17913,53670,64800
269670,26311,42465,61291
359900,29227,37824,53453
314830,61164,78846,98632
282440,2880,13868,383370
244430,21997,23960,25895
303390,6187,6069,6656
221540,37457,59834,104464
247240,33416,39570,73014
42960,93330,272483,908111
560170,18088,26352,43926
201290,30660,288000,0
8220,6048,6317,6356
1440440,45602,46631,51280
8210,7170,7471,8582
227000,21962,26781,31767
277460,61997,96999,132000
243000,50869,66905,67394
3970,25476,30041,38570
255870,17057,23597,37869
756800,43926,52148,62673
925940,42828,57166,58023
1634080,9638,10058,10883
1515210,6882,9276,13988
2212330,40320
1199030,54399,102205,178821
2668430,167157,261495,352688
1586700,12475,20196,34916
1101790,81129,120420,211005
1484720,11982,50502,199853
1333470,11062,13034,19930
1066890,0,154800,1080000
1455630,6126,22302,64573
1005300,17400,21919,31815
928600,103215,238803,395543
858260,27682,29940,32382
968870,14814,18753,22019
532790,59294,90639,123955
774461,11780,12248,16449
678850,15990,16200,64920
597170,7786,55942,136487
347800,35268,44441,70323
353540,105924,107414,110552
354240,4414,6902,10692
353270,117055,166058,254362
248330,3240,3870,0
333600,16542,18927,20043
324570,16543,25919,47358
262150,2733,4440,8363
284460,14780,21216,45610
299460,4023,5767,7336
8250,7521,7722,8780
8240,8082,8129,10855
587110,77363,96572,182638
38720,11220,23940,26432
43160,37204,49197,132963
55140,64002,69878,104894
42120,0,0,118800
201830,24641,24975,33667
208730,69548,89374,109948
232010,83661,208454,343438
207250,26568,30840,89040
3694480,7417,9910,16030
206040,189000,227523,229380
3525970,95513,106350,122298
3027930,16775,44373,59351
3255890,19800,35165,36000
2885870,29040,34176,40967
2183650,65268,124245,155360
2262610,8506,17233,28459
1135230,30375,61443,139508
1171690,90295,166425,210483
1036240,0,0,89700
1665130,10440,15930,219600
1517970,113026,158823,198797
1411910,17431,17706,17985
1009560,47041,203082,0
1062110,31132,42155,100422
1036890,20100,25352,33423
1022310,5110
1012790,79927,124502,212029
600430,1918,11182,29442
487720,27141,37157,49013
359510,20024,21944,22138
493840,13608,25799,49831
1530160,158692,200240,397418
453090,188735,196326,300692
342310,18180,0,26085
410820,9996
356050,7249,10310,12432
353700,15000,18350,26031
285820,13953,25029,72718
365660,12560,26628,89539
298900,29475,38910,54412
302010,4860,5830,6360
388800,19102,30953,111857
249630,6357,27869,0
40930,12586,17354,34168
1200,0,0,158400
204220,16183,32667,72850
366260,3775,5846,8555
765860,16539,16804,17068
352220,37890,100440,0
35480,15875,15953,59422
252350,12933,19826,47714
12840,48862,76767,98219
1880610,30049,44003,59919
2580020,5083,6820,13747
1676840,142953,286431,648000
2223840,22240,27075,100687
1328840,16518,16739,17645
1372110,28258,53896,127115
1062520,112764,217254,384541
814000,122379,165241,216653
1985820,22134,31840,100488
1573720,32505,38538,41036
1005240,80640,0,1018800
1274600,59685,70377,87070
622890,7650,0,8984
1257360,16505,34619,57317
1159690,68094,95082,96780
944920,21563,26578,32102
2052410,84554,95249,125889
1145960,7330,8288,10597
978780,109784,276020,640096
967050,7964,22478,58802
887060,29230,38126,38142
838380,11115,35163,206930
874390,4797,12162,45188
635200,17607,47910,134323
35700,18589,23291,38858
436500,27400,36840,62754
300580,33275,44160,45300
387990,90856,0,211170
391730,100859,163554,274629
315810,39784,40585,42202
310790,29932,45975,108598
200110,77410,0,540000
233700,98100,143925,198000
265610,70422,100529,145685
234160,21600,25200,35640
9030,13682,16662,18114
57740,160763,180483,288533
322290,34080,46352,68771
70120,19080,19295,34050
2610,23914,30970,46682
8110,21652,39505,0
22359,22832,47507,77718
206060,0,204820,269160
15560,11052,19009,60588
2527390,35802,46989,84753
765840,14363,16666,17160
226740,3336,8593,21081
2399830,1212075,2610000,2700540
1944570,18644,47320,177696
1281040,34915,52348,88047
1674780,40356,63053,74989
1561340,14769,26622,44252
1119840,90000,140850,211140
1601970,113550,201960,0
1378020,7210,8227,11233
2448020,30196,45648,63150
1395030,25543,26095,28946
1614270,15356,22697,30954
1206560,23400,62900,134362
1307550,58320,0,146640
1029780,77142,92986,132125
1066780,150096,201373,411084
860890,79860,135155,248580
819030,88351,103397,132295
449610,65633,74505,85843
401710,67104,88200,197370
847360,21634,35880,49018
582500,5971,7402,9527
306670,23048,25020,39600
530020,40093,48029,66503
252870,66093,86027,268417
1375400,23219,24459,35737
1732190,53731,66945,157918
17440,6900,13260,0
1356670,110223,126519,174594
359580,5427,10742,15964
282100,11973,15011,17885
263760,15659,53280,62573
255370,9226,16622,31518
237950,120000,132120,217885
234940,14716,17371,17502
328500,2577,2580,4074
203350,183294,278127,313224
2661300,51740,100230,136520
327220,34798,39159,41299
1374490,72780,83340,0
2545710,27835,56611,139986
2525310,14390,51514,169688
2714620,7658,7673,8545
3132930,6805,8159,8458
1911610,36785,41859,65899
2634950,67587,69334,101173
1245560,113515,218216,348265
363860,18000,35100,0
2059670,21594,21981,27180
1506440,24798,33078,39767
1607240,7429,9772,10562
1271400,4742,5360,7260
1069740,5739,8769,19660
787860,408152,844355,914294
702050,15801,21335,21970
868360,43000,88810,457584
695100,44459,59560,69385
628770,66360,80400,0
494150,9019,21600,23480
579950,31695,35350,36106
504370,119690,0,156240
518620,6800,9900,13860
440540,60010,74576,86565
428690,43215,76623,105110
433910,7215,20523,54848
362930,6408,22292,91435
253510,105660
245470,23461,37266,105085
269650,40011,49231,61630
238910,33930,54000,67800
250110,11806,33653,114905
239450,1200,0,26060
42160,29520,39360,180000
249870,23332,29736,42145
217920,22863,34269,57224
11150,28826,30080,30400
11140,32549,38556,38640
115120,23280,44990,70062
3046600,32826,40532,59037
3130,97161,111240,151200
6010,29286,36038,36675
292390,41133,42291,56530
61310,19017,29100,39600
96100,6991,9702,13222
34900,12854,13674,19139
1632490,3480,3750,11394
2844850,85255,230597,287145
2676840,9653,9858,10722
2445990,56735,78832,96107
1819460,11185,19775,37000
1794960,38722,50237,58614
1498570,3887,54163,643449
2138610,206115,319415,396289
2103140,25548,70778,168639
1029980,2354,0,18937
641320,30227,38867,77661
809880,21634,24090,32942
811870,19244,63864,211942
336140,34770,42157,76024
619150,24106,32343,49408
505230,100746,124414,176345
631770,3463,3515,3902
600090,17742,19700,25600
529440,11899,16511,24520
366910,70641,200340,0
335190,20685,26640,34212
438130,117873,154925,174990
272510,17050,72153,180556
222440,5852,50096,428846
39660,39600,54000,0
287020,25676,28627,35890
314710,17930,32023,58534
284390,14665,15364,20842
61600,15558,21592,66177
13200,30505,36052,42817
292410,43457,47696,59388
207040,9542,10942,12547
15060,28611,30527,40514
9460,19309,27857,40042
3980,41610,108000,188880
206020,180000,222638,239630
244710,4813,6466,8042
3654560,17380,35881,111155
2643390,51044,70688,0
3008740,26828,32863,39271
3587610,1588,1954,3550
3454610,4756,5628,5865
2806640,41735,74350,122698
2121980,84046,138553,221572
2377280,30870,37190,37234
1340480,27478,32993,40828
1161590,66084,71823,78201
1286580,21683,53744,176554
1999360,19135,32894,90337
1531490,10376,15253,21445
1303950,22960,32584,47794
1920480,44111,56644,87219
1331210,62192,77973,106672
1295920,7907,25154,68460
1177000,27476,31067,71993
1095120,27887,43650,77486
1140290,73144,100658,116940
1232570,11202,14278,20730
602490,9730,0,20670
1090630,23613,50828,162190
970570,112929,175903,188636
609110,8701,15204,32894
514620,8850,13849,20095
525040,21298,30369,37901
230290,9510,0,485640
323060,8126,16798,48656
359390,28074,82410,126067
275100,6864,13378,36069
286040,13225,22810,48557
255280,21183,22000,30464
259300,0,0,105030
241410,25365,37476,73787
1812410,61170,61245,0
259940,1240,2520,3840
58570,22060,26488,27863
223710,30418,44843,78871
310080,5361,16563,34070
33460,24135,32317,44175
235720,16566,21780,52452
112100,142773,192807,287820
239800,5221,12957,43542
4094670,12900,0,34920
227580,21994,27450,33636
2280,43704,89576,148429
2634890,22499,42182,53437
2276930,171222,277226,278210
1628610,16500,60432,91850
2171440,70387,114465,245769
1594940,31222,94596,106078
1121640,47143,66776,129454
1315610,14010,55577,137448
1938010,143248,187498,455114
1609230,13360,23978,0
1538850,15260,21601,29045
1106840,70092,80295,201600
1052990,32821,58351,117151
1162130,50883,55295,69158
753590,8156,11414,23152
618970,61742,70791,83579
582890,7618,10604,12450
885150,25326,29558,37456
496620,36652,144645,456269
508790,17463,35700,55557
470260,9169,12079,18797
325370,19847,29009,32016
442210,5000,7200,21600
318230,20207,22985,26145
337320,20382,38952,89666
261530,17087,19483,25482
287260,10250,15461,15935
257120,8266,18000,51396
207750,29071,45716,75331
11040,35321,42795,47275
40980,43044,161978,363000
329490,10725,22742,52242
12160,45007,48964,59106
17710,3240,0,100800
53133,20704,22464,25355
32340,10726,11221,12297
70100,21048,28283,33563
765850,14681,16739,19415
961620,22206,22720,31240
207430,5598,38412,223549
99809,96111,134381,207927
15270,22274,24662,25529
217790,11550,16137,31973
2161620,30835,49745,80252
1243850,16096,20812,36638
1967260,7828,19601,40875
1872680,37147,41081,51834
1911390,1260,3600,6540
1698220,9636,16896,27941
1902490,1945,1953,1977
1685750,24520,43760,122643
1435670,31434,39453,88106
1422420,37658,43387,47134
1451120,2106,2180,2460
1283190,17915,21691,21993
1158890,9192,10843,14674
350300,4800
1281790,13130,14703,16382
887450,28031,38817,53753
3086580,14513,20974,41256
1117850,11852,17960,32864
755980,0,5160,6860
624270,31642,39245,43149
689910,4939,5863,5865
573130,19585,26648,39128
640380,455,2210,4232
580200,35813,47928,87007
331480,10795,13859,23471
444940,1205,4244,6763
366220,0,5716800,0
382140,11853,21475,71805
339400,27860
378720,65268,142559,272434
645730,178993,244724,407839
294370,20405,40280,89699
323380,13118,16471,32943
337150,8618,208500,653340
305640,24413,69660,194730
302790,4689,5924,10491
458710,38424,64646,121486
270550,5579,7858,15047
253410,21832,26997,33304
217900,32824,98419,213411
385560,18596,27696,40633
209730,27687,40790,72291
2340,18001,21567,30413
215470,21630,36000,72000
248860,38443,120308,224680
25010,6180,7118,11408
573170,20625,36353,102731
214250,19251,22659,28421
39680,0,468600,0
333980,32283,56015,138346
2370,27949,28866,31049
46450,42481,45881,52260
218410,34846,66126,139236
358270,16246,24069,39593
8179,32443,43078,63100
3631290,14927,15775,20762
224540,33780,0,131520
3293260,71400,94635,104442
2589500,17878,29916,39621
3496000,14299,22662,49149
4570,46836,101174,0
2787320,32805,48269,60433
3274580,35823,90683,229557
2878980,78075,160850,0
1543710,46364,54104,63393
2535440,24866,28708,48309
2510710,59150,76683,124077
2124120,50400,115200,0
1928690,27817,29058,30043
3164330,88584,284383,734019
1273260,35704,53139,69357
1547890,139518,158054,200842
1949960,3088,4286,4847
1577250,23338,28055,42912
1244950,15075,19538,29465
1259790,30377,50064,118971
1302240,23618,43605,141630
1224020,6380,6881,7307
209370,11105,17340,22289
711540,21687,42960,124006
1014040,31370,35632,36151
992300,21571,36859,62936
835950,21200,0,24750
784150,244800,285300,1864200
942970,14800,20852,26586
765870,32763,34639,36716
676820,7313,8421,8738
654880,17049,37510,48825
840610,14519,16463,19438
502820,4776,8371,16642
505170,55066,77922,145130
502280,56648,80484,259850
511740,13474,51398,132392
371200,50534,84413,126000
393420,0,0,360000
390340,15910,17123,43200
402390,0,21600,0
380150,24904,28551,28714
301860,8546,12004,19154
289760,925,2190,0
272600,8903,10600,11088
285840,13150,14014,27814
326480,73882,112695,177373
252730,1430,14400,18170
220900,9329,11807,20009
231330,29121,43512,47734
202270,15168,25200,72000
238930,35145,41609,48072
42650,30800,38024,57756
297860,34714,47940,72964
222420,4822,22980,48654
209100,21496,29494,58463
38600,47576,63206,120791
9040,11174,15700,19374
2879840,35935,36471,50011
1280,14400
73010,89118,151200,220926
3618390,5690,22320,71360
2195250,156396,375634,540000
1660840,52020,56903,0
1430190,31284,88192,173614
1929610,54900,72060,83400
1817490,8488,10010,11975
1811990,39253,96678,183769
1132910,29025,30823,32940
1710170,58424,74800,123575
1455900,0,0,33893
1582290,5598,6529,7351
1325890,10373,12748,12753
1593030,18451,33263,44270
968550,29626,36594,41100
1269950,18483,23005,57844
1393750,36686,41597,45878
682990,77830,131760,153236
943260,47479,71780,93210
1106850,10481,32646,40475
943140,35850,35965,44365
732690,42422,42640,57007
858210,25135,155080,162373
650000,11202,15465,15850
963710,14528,16100,23586
606800,69745,93550,171184
555880,7604,17100,0
788690,7425,8624,10542
378610,13300,20467,38334
338390,68099,99161,163090
426790,14441,22377,33580
301120,1253520,0,1560000
217690,14481,25045,52091
310360,37275,44795,47081
346290,35929,40464,46216
286260,18399,25293,27604
307580,34118,42583,45846
311720,25999,38290,74366
241560,68290,153711,427174
